t 	 x 	 z
18.54	-0.33487	1.04477
18.55	-0.324422	1.04812
18.56	-0.313941	1.05137
18.57	-0.303427	1.05451
18.58	-0.292882	1.05754
18.59	-0.282307	1.06047
18.6	-0.271702	1.06329
18.61	-0.261069	1.06601
18.62	-0.250409	1.06862
18.63	-0.239723	1.07112
18.64	-0.229012	1.07352
18.65	-0.218277	1.07581
18.66	-0.207518	1.07799
18.67	-0.196738	1.08007
18.68	-0.185938	1.08204
18.69	-0.175117	1.0839
18.7	-0.164278	1.08565
18.71	-0.153422	1.08729
18.72	-0.142549	1.08882
18.73	-0.131661	1.09025
18.74	-0.120758	1.09157
18.75	-0.109843	1.09277
18.76	-0.098915	1.09387
18.77	-0.0879763	1.09486
18.78	-0.0770277	1.09574
18.79	-0.0660702	1.09651
18.8	-0.0551051	1.09717
18.81	-0.0441334	1.09772
18.82	-0.0331562	1.09816
18.83	-0.0221746	1.0985
18.84	-0.0111896	1.09872
18.85	-0.000202423	1.09883
18.86	0.0107859	1.09883
18.87	0.0217742	1.09872
18.88	0.0327614	1.09851
18.89	0.0437465	1.09818
18.9	0.0547283	1.09774
18.91	0.0657057	1.09719
18.92	0.0766776	1.09654
18.93	0.087643	1.09577
18.94	0.0986006	1.09489
18.95	0.10955	1.09391
18.96	0.120489	1.09281
18.97	0.131417	1.09161
18.98	0.142333	1.09029
18.99	0.153236	1.08887
19	0.164124	1.08734
19.01	0.174998	1.0857
19.02	0.185855	1.08395
19.03	0.196694	1.08209
19.04	0.207515	1.08012
19.05	0.218316	1.07804
19.06	0.229097	1.07586
19.07	0.239855	1.07357
19.08	0.250591	1.07117
19.09	0.261303	1.06867
19.1	0.271989	1.06605
19.11	0.28265	1.06333
19.12	0.293283	1.06051
19.13	0.303888	1.05757
19.14	0.314464	1.05454
19.15	0.325009	1.05139
19.16	0.335523	1.04814
19.17	0.346005	1.04479
19.18	0.356453	1.04133
19.19	0.366866	1.03776
19.2	0.377244	1.03409
19.21	0.387584	1.03032
19.22	0.397888	1.02644
19.23	0.408152	1.02246
19.24	0.418377	1.01838
19.25	0.428561	1.0142
19.26	0.438703	1.00991
19.27	0.448802	1.00553
19.28	0.458857	1.00104
19.29	0.468867	0.99645
19.3	0.478832	0.991762
19.31	0.488749	0.986973
19.32	0.498619	0.982086
19.33	0.50844	0.9771
19.34	0.518211	0.972015
19.35	0.527931	0.966833
19.36	0.5376	0.961554
19.37	0.547215	0.956178
19.38	0.556777	0.950706
19.39	0.566284	0.945138
19.4	0.575735	0.939475
19.41	0.58513	0.933718
19.42	0.594467	0.927866
19.43	0.603746	0.921922
19.44	0.612965	0.915884
19.45	0.622124	0.909755
19.46	0.631221	0.903533
19.47	0.640257	0.897221
19.48	0.649229	0.890819
19.49	0.658137	0.884326
19.5	0.66698	0.877745
19.51	0.675758	0.871075
19.52	0.684469	0.864318
19.53	0.693112	0.857473
19.54	0.701687	0.850542
19.55	0.710192	0.843525
19.56	0.718627	0.836423
19.57	0.726991	0.829237
19.58	0.735284	0.821967
19.59	0.743504	0.814614
19.6	0.75165	0.807179
19.61	0.759721	0.799662
19.62	0.767718	0.792065
19.63	0.775639	0.784388
19.64	0.783483	0.776632
19.65	0.791249	0.768797
19.66	0.798937	0.760884
19.67	0.806546	0.752895
19.68	0.814075	0.744829
19.69	0.821523	0.736689
19.7	0.82889	0.728474
19.71	0.836175	0.720185
19.72	0.843376	0.711823
19.73	0.850495	0.703389
19.74	0.857529	0.694884
19.75	0.864477	0.686309
19.76	0.87134	0.677664
19.77	0.878117	0.668951
19.78	0.884807	0.66017
19.79	0.891408	0.651321
19.8	0.897922	0.642407
19.81	0.904346	0.633428
19.82	0.91068	0.624385
19.83	0.916924	0.615278
19.84	0.923077	0.606109
19.85	0.929138	0.596878
19.86	0.935106	0.587587
19.87	0.940982	0.578235
19.88	0.946765	0.568826
19.89	0.952453	0.559358
19.9	0.958046	0.549833
19.91	0.963545	0.540253
19.92	0.968947	0.530618
19.93	0.974253	0.520928
19.94	0.979463	0.511186
19.95	0.984575	0.501391
19.96	0.989589	0.491545
19.97	0.994504	0.481649
19.98	0.99932	0.471704
19.99	1.00404	0.461711
