t 	 x 	 z
18.65	2.62369	14.6589
18.66	2.77028	14.2391
18.67	2.91267	13.7958
18.68	3.05063	13.3298
18.69	3.18393	12.8417
18.7	3.31234	12.3323
18.71	3.43567	11.8023
18.72	3.55369	11.2526
18.73	3.66621	10.684
18.74	3.77305	10.0974
18.75	3.87403	9.49371
18.76	3.96897	8.87387
18.77	4.0577	8.23883
18.78	4.14009	7.5896
18.79	4.21599	6.92719
18.8	4.28526	6.25263
18.81	4.34779	5.56699
18.82	4.40346	4.87134
18.83	4.45217	4.16679
18.84	4.49384	3.45444
18.85	4.52838	2.73543
18.86	4.55574	2.01088
18.87	4.57585	1.28197
18.88	4.58867	0.549832
18.89	4.59416	-0.184355
18.9	4.59232	-0.919421
18.91	4.58313	-1.65419
18.92	4.56658	-2.38749
18.93	4.54271	-3.11815
18.94	4.51153	-3.84498
18.95	4.47308	-4.56682
18.96	4.42741	-5.28252
18.97	4.37458	-5.9909
18.98	4.31468	-6.69084
18.99	4.24777	-7.38118
19	4.17396	-8.06083
19.01	4.09335	-8.72866
19.02	4.00606	-9.38359
19.03	3.91222	-10.0246
19.04	3.81198	-10.6505
19.05	3.70547	-11.2604
19.06	3.59287	-11.8533
19.07	3.47434	-12.4282
19.08	3.35005	-12.9841
19.09	3.22021	-13.5201
19.1	3.08501	-14.0353
19.11	2.94466	-14.5289
19.12	2.79937	-15.0001
19.13	2.64937	-15.448
19.14	2.49489	-15.8719
19.15	2.33617	-16.271
19.16	2.17346	-16.6448
19.17	2.00701	-16.9926
19.18	1.83709	-17.3137
19.19	1.66395	-17.6076
19.2	1.48787	-17.8739
19.21	1.30914	-18.1119
19.22	1.12802	-18.3214
19.23	0.944803	-18.5019
19.24	0.759784	-18.653
19.25	0.573253	-18.7746
19.26	0.385507	-18.8663
19.27	0.196844	-18.928
19.28	0.00756414	-18.9595
19.29	-0.182031	-18.9607
19.3	-0.371638	-18.9316
19.31	-0.560954	-18.8721
19.32	-0.749675	-18.7824
19.33	-0.937499	-18.6624
19.34	-1.12412	-18.5124
19.35	-1.30925	-18.3326
19.36	-1.49257	-18.1231
19.37	-1.6738	-17.8843
19.38	-1.85265	-17.6165
19.39	-2.02881	-17.32
19.4	-2.20201	-16.9954
19.41	-2.37197	-16.6431
19.42	-2.5384	-16.2636
19.43	-2.70103	-15.8575
19.44	-2.85961	-15.4253
19.45	-3.01386	-14.9677
19.46	-3.16354	-14.4855
19.47	-3.30839	-13.9794
19.48	-3.44819	-13.45
19.49	-3.58269	-12.8983
19.5	-3.71167	-12.3251
19.51	-3.83492	-11.7312
19.52	-3.95223	-11.1176
19.53	-4.06341	-10.4853
19.54	-4.16826	-9.83513
19.55	-4.26661	-9.1682
19.56	-4.3583	-8.48555
19.57	-4.44315	-7.78822
19.58	-4.52103	-7.07731
19.59	-4.59181	-6.35395
19.6	-4.65535	-5.61926
19.61	-4.71154	-4.8744
19.62	-4.76028	-4.12056
19.63	-4.80149	-3.35891
19.64	-4.83508	-2.59067
19.65	-4.86098	-1.81706
19.66	-4.87915	-1.03931
19.67	-4.88955	-0.25864
19.68	-4.89213	0.523687
19.69	-4.8869	1.30643
19.7	-4.87383	2.08833
19.71	-4.85295	2.86815
19.72	-4.82427	3.64462
19.73	-4.78782	4.4165
19.74	-4.74366	5.18255
19.75	-4.69183	5.94154
19.76	-4.63242	6.69223
19.77	-4.56549	7.43342
19.78	-4.49116	8.1639
19.79	-4.40952	8.88248
19.8	-4.3207	9.588
19.81	-4.22482	10.2793
19.82	-4.12202	10.9553
19.83	-4.01247	11.6148
19.84	-3.89632	12.2568
19.85	-3.77375	12.8802
19.86	-3.64495	13.484
19.87	-3.51011	14.0672
19.88	-3.36944	14.6288
19.89	-3.22315	15.1679
19.9	-3.07147	15.6836
19.91	-2.91463	16.1751
19.92	-2.75288	16.6414
19.93	-2.58647	17.0819
19.94	-2.41565	17.4957
19.95	-2.24069	17.8822
19.96	-2.06187	18.2407
19.97	-1.87946	18.5706
19.98	-1.69376	18.8713
19.99	-1.50504	19.1423
